SUBJECT_CUI,PREDICATE,OBJECT_CUI
C0001655,TREATS,C0036202
C0056207|3075,TREATS,C0036830
C0001655,TREATS,C0037769
C0001655,TREATS,C0038325
C0001655,TREATS,C0264515
C0001655,TREATS,C0086287
C0001655,TREATS,C0581392
C4548762,ASSOCIATED_WITH,C0012634
C0001655|5443,ASSOCIATED_WITH,C0456107
C0001655|5443,AUGMENTS,C0011880
C0015501,COEXISTS_WITH,C0020268
C0142046|2691,INTERACTS_WITH,C0002006
C5384327,INTERACTS_WITH,C0020268
C0001655|5443,STIMULATES,C0019932
C0001655|5443,STIMULATES,C0162597
C0001655|5443,STIMULATES,C0010124
C0001655|5443,STIMULATES,C0020268
C0001655|5443,STIMULATES,C0038317
C0001655|5443,STIMULATES,C0597513
C1334894|4869,TREATS,C0008059
C0001655|5443,TREATS,C0012984
C0001655|5443,TREATS,C0020114
C0036193,TREATS,C0025266
C0001655|5443,TREATS,C0026809
C0001655|5443,TREATS,C0741926
C0937609,TREATS,C0034693
C0001655|5443,TREATS,C0036945
C0001655|5443,TREATS,C0037769
C0001655|5443,TREATS,C0043210
C0001655|5443,TREATS,C0020532
C0001674,USES,C0001275
C0001674,USES,C0770226
C0001674,USES,C0001924|213
C0021067,USES,C0001962
C0001674,USES,C0003075
C0001674,USES,C0003241
C0001674,USES,C0003781
C0001674,USES,C3536760
C0201683,USES,C0006632
C0001674,USES,C0007009
C0001674,USES,C0393022
C0344441,USES,C0007886
C0001674,USES,C0007955
C0200930,USES,C0009968
C0001674,USES,C0013227
C0001674,USES,C0013343
C0001674,USES,C0072108
C0001674,USES,C0950902
C0001674,USES,C0016327
C0598730,USES,C0020275
C0748972,USES,C0020311
C0001674,USES,C0020852
C0001674,USES,C0021641
C0001674,USES,C0007010
C0001674,USES,C0524639
C0001674,USES,C0292957
C0001674,USES,C0025746
C0202178,USES,C0026336
C0001674,USES,C0026794
C0001674,USES,C0015980|3439
C0001674,USES,C0028158
C0001674,USES,C0030054
C0001674,USES,C0032120
C0001674,USES,C0033684
C0001674,USES,C0033727
C5237673,USES,C0034085
C0001674,USES,C0034251
C0001674,USES,C0035191
C0001674,USES,C0003250
C0001674,USES,C0010592
C0001674,USES,C0037638
C0001674,USES,C0037812
C0001674,USES,C0041928
C1328460,USES,C0043047
C0001674,USES,C0007974
C0079607,USES,C0079837
C0001674,USES,C0162969
C0430292,USES,C0304925
C0201486,USES,C0347988
C0001674,USES,C0350056
C0201734,USES,C0398340
C0001674,USES,C0450152
C0001674,USES,C0567415
C0001674,USES,C1441506
C0001674,USES,C0396246
C0001674,USES,C1615057
C0087178,USES,C0008902
C0001675,USES,C0009199
C0001675,USES,C0005975
C0001675,USES,C0021102
C0001675,USES,C0026336
C0001675,USES,C0441729
C0028829,USES,C0748342
C0001675,USES,C1517886
C0001699,PRODUCES,C0168944
C5443862,PRODUCES,C0246081
C0001699,PRODUCES,C0376938
C0001699,PRODUCES,C0486433
C0038408,PRODUCES,C0597979
C0001701,TREATS,C0001675
C0001701,TREATS,C0001792
C0032202,TREATS,C0011860
C0001701,TREATS,C0025266
C0001701,TREATS,C0034703
C0001701,TREATS,C0027361
C0001701,TREATS,C1261256
C0001701,TREATS,C0871463
C0001701,TREATS,C0034693
C3897730,TREATS,C0043210
C0007975,TREATS,C0205653
C0001701,TREATS,C1138603
C0001701,TREATS,C0497406
C0193769,TREATS,C1457887
C0001701,USES,C0043047
C0242603,USES,C0184069
C0001712,TREATS,C0004096
C0001714,TREATS,C0004610
C0001714,TREATS,C0004623
C0001714,TREATS,C5700101
C0004920,TREATS,C0014836
C0001714,TREATS,C0015404
C0001714,TREATS,C0017178
C0001714,TREATS,C0018482
C0001714,TREATS,C0022729
C1415484|3046,TREATS,C0029878
C0001714,TREATS,C0033817
C5443553,TREATS,C0037274
C1144709,TREATS,C0043251
C0001714,TREATS,C0004030
C0001714,TREATS,C0342543
C0001758,TREATS,C0259931
C0001771,COEXISTS_WITH,C0066503
C0001771,DISRUPTS,C0026559
C0037638,TREATS,C0260397
C0001779,ASSOCIATED_WITH,C0423234
C0001779,ASSOCIATED_WITH,C0002395
C5203168,ASSOCIATED_WITH,C0002736
C0001779,ASSOCIATED_WITH,C0002871
C0001779,ASSOCIATED_WITH,C0003873
C1876722,ASSOCIATED_WITH,C0004096
C0001779,ASSOCIATED_WITH,C0004153
C0001779,ASSOCIATED_WITH,C0004238
C0001779,ASSOCIATED_WITH,C0007222
C0001779,ASSOCIATED_WITH,C0008679
C0001779,ASSOCIATED_WITH,C0004106
C0001779,ASSOCIATED_WITH,C0010068
C0001779,ASSOCIATED_WITH,C0085693
C0937621,ASSOCIATED_WITH,C0011849
C0001779,ASSOCIATED_WITH,C0011854
C0001779,ASSOCIATED_WITH,C0026846
C0026388,ASSOCIATED_WITH,C0012634
C0001779,ASSOCIATED_WITH,C0265767
C0886765,ASSOCIATED_WITH,C0014544
C0062092,ASSOCIATED_WITH,C0017601
C0001779,ASSOCIATED_WITH,C0018801
C0001779,ASSOCIATED_WITH,C0026636
C0001779,ASSOCIATED_WITH,C0022658
C0070570,ASSOCIATED_WITH,C0020538
C0001779,ASSOCIATED_WITH,C0021311
C0001779,ASSOCIATED_WITH,C0270724
C4519536,ASSOCIATED_WITH,C0022661
C0001779,ASSOCIATED_WITH,C0024117
C0886592,ASSOCIATED_WITH,C0024530
C4551052,ASSOCIATED_WITH,C0026769
C0001779,ASSOCIATED_WITH,C0027051
C0001779,ASSOCIATED_WITH,C0027092
C0001779,ASSOCIATED_WITH,C0028754
C0001779,ASSOCIATED_WITH,C0029408
C0001779,ASSOCIATED_WITH,C2751492
C0001779,ASSOCIATED_WITH,C0030567
C0001779,ASSOCIATED_WITH,C0031099
C0085959,ASSOCIATED_WITH,C0032285
C3864822,ASSOCIATED_WITH,C0034951
C2987648,ASSOCIATED_WITH,C0035309
C0754517,ASSOCIATED_WITH,C0038454
C0001779,ASSOCIATED_WITH,C0039082
C0065185,ASSOCIATED_WITH,C0041296
C0001779,ASSOCIATED_WITH,C0206247
C0001779,ASSOCIATED_WITH,C0162429
C0001779,ASSOCIATED_WITH,C0238806
C0001779,ASSOCIATED_WITH,C0393639
C0001779,ASSOCIATED_WITH,C0242383
C4518884,ASSOCIATED_WITH,C0520679
C0001779,ASSOCIATED_WITH,C0524851
C0001779,ASSOCIATED_WITH,C0595921
C0001779,ASSOCIATED_WITH,C0001139
C0071553,ASSOCIATED_WITH,C0948008
C0001779,ASSOCIATED_WITH,C0948265
C0001779,ASSOCIATED_WITH,C0031157
C0001792,USES,C1449582
C0001792,USES,C0748342
C1441457,USES,C0020960
C0001802,USES,C0012460
C1553126,USES,C0444330
C0001804,INTERACTS_WITH,C0029009|6714
C0001807,COEXISTS_WITH,C1260899
C0001807,COEXISTS_WITH,C0006142
C0001807,COEXISTS_WITH,C0861876
C0556346,COEXISTS_WITH,C0012634
C0001807,COEXISTS_WITH,C0027651
C0001807,COEXISTS_WITH,C0036341
C0001807,COEXISTS_WITH,C0497327
C0001811,ASSOCIATED_WITH,C0011880
C0001811,ASSOCIATED_WITH,C0007222
C0001811,ASSOCIATED_WITH,C0008679
C0001811,ASSOCIATED_WITH,C0238067
C0001811,ASSOCIATED_WITH,C0011860
C0439824,ASSOCIATED_WITH,C0012634
C0001811,ASSOCIATED_WITH,C0013080
C1155281,ASSOCIATED_WITH,C0018801
C0001811,ASSOCIATED_WITH,C0020538
C0001811,ASSOCIATED_WITH,C0024117
C0001811,ASSOCIATED_WITH,C0027765
C0025329,ASSOCIATED_WITH,C0028754
C0001811,ASSOCIATED_WITH,C0029408
C1563744,ASSOCIATED_WITH,C0029456
C0001811,ASSOCIATED_WITH,C3839346
C0001811,ASSOCIATED_WITH,C0039082
C0001811,ASSOCIATED_WITH,C1145670
C1855163,ASSOCIATED_WITH,C0856169
C0001811,ASSOCIATED_WITH,C1285162
C0001811,ASSOCIATED_WITH,C0013404
C0001811,COEXISTS_WITH,C0007581
C0001811,COEXISTS_WITH,C1159731
C0037361,COEXISTS_WITH,C0014653
C0011107,COEXISTS_WITH,C0015895
C0001811,COEXISTS_WITH,C0017262
C0001811,COEXISTS_WITH,C0019868
C0001811,COEXISTS_WITH,C0025519
C0001811,COEXISTS_WITH,C4520800
C0001811,COEXISTS_WITH,C0037313
C0001811,COEXISTS_WITH,C0043240
C1160189,COEXISTS_WITH,C1254359
C0026751,COEXISTS_WITH,C1268930
C0003618,COEXISTS_WITH,C1510835
C0028641,PRODUCES,C0162772
C0001883,COEXISTS_WITH,C0033581
C0751830,COEXISTS_WITH,C0024117
C0001883,COEXISTS_WITH,C0031900
C0001883,COEXISTS_WITH,C0520679
C0001884,COEXISTS_WITH,C0035203
C0001884,COEXISTS_WITH,C0001400
C0035552,COEXISTS_WITH,C0043047
C0001898,DISRUPTS,C0031715
C0001898,INTERACTS_WITH,C0017725
C0065054,TREATS,C0028715
C0001899,ASSOCIATED_WITH,C0524909
C0001899,STIMULATES,C0004002
C0001911,TREATS,C0002831
C0018033,TREATS,C0008059
C0060494,TREATS,C0009021
C0001911,TREATS,C0010709
C0001911,TREATS,C0013502
C0001911,TREATS,C0013884
C0001911,TREATS,C0017536
C0001911,TREATS,C0018889
C0771765,TREATS,C0020413
C0001911,TREATS,C0026809
C0001911,TREATS,C0027528
C0001911,TREATS,C0029106
C0001911,TREATS,C0030705
C0001911,TREATS,C0036945
C0282330,TREATS,C0040553
C0032912,TREATS,C0040954
C0001911,TREATS,C0086227
C0001911,TREATS,C0152068
C0001911,TREATS,C0477633
C0001911,TREATS,C0153290
C0001911,TREATS,C0338437
C1332080|238,INTERACTS_WITH,C0013227
C0001924,INTERACTS_WITH,C0041942
C0019018,TREATS,C0030705
C0001925,COEXISTS_WITH,C0011847
C0001925,COEXISTS_WITH,C0011860
C0001925,COEXISTS_WITH,C1561989
C1444662,COEXISTS_WITH,C0020538
C0001927,TREATS,C0027609
C0001927,TREATS,C0006266
C0001927,TREATS,C0003492
C0001927,TREATS,C0008059
C0001927,TREATS,C0021270
C4542175,TREATS,C0024117
C0001927,TREATS,C4304779
C0001927,TREATS,C0034693
C0001927,TREATS,C0027498
C0001927,TREATS,C0347950
C0033017,TREATS,C0581126
C0001927,TREATS,C0275556
C0052418,TREATS,C1457887
C0001937,TREATS,C1142132
C0001937,TREATS,C0038002
C0001942,INTERACTS_WITH,C0033215
C0007537,AUGMENTS,C0001807
C0001962,AUGMENTS,C1280541
C0001962,AUGMENTS,C0027950
C0001962,AUGMENTS,C0011065
C0001962,AUGMENTS,C0017136
C0015042,AUGMENTS,C0018270
C0001962,AUGMENTS,C0872079
C0001962,AUGMENTS,C0023884
C0001962,AUGMENTS,C0023946
C4524505,AUGMENTS,C0026724
C0014912,AUGMENTS,C0027882
C0001962,AUGMENTS,C0227651
C0001962,AUGMENTS,C0031164
C0001962,AUGMENTS,C0031715
C0001962,AUGMENTS,C0871276
C0001962,AUGMENTS,C1284077
C0001962,AUGMENTS,C0162638
C0001962,AUGMENTS,C0178784
C0001962,AUGMENTS,C0227525
C0001962,AUGMENTS,C0234156
C0012322,AUGMENTS,C0242606
C0001962,AUGMENTS,C0149784
C0001962,AUGMENTS,C0037929
C0314657,AUGMENTS,C0699819
C0771451,COEXISTS_WITH,C0013227
C0001962,COEXISTS_WITH,C0017725
C0001962,COEXISTS_WITH,C0030415
C0001962,COEXISTS_WITH,C0029366
C0001962,COEXISTS_WITH,C0043047
C0066685,COEXISTS_WITH,C0359299
C0001962,COEXISTS_WITH,C0007026
C0001962,DISRUPTS,C0007634
C2983989,DISRUPTS,C0018270
C0001962,DISRUPTS,C0814005
C0001962,DISRUPTS,C0037080
C0001962,DISRUPTS,C0243144
C3714688,DISRUPTS,C0597295
C0001962,INHIBITS,C0886658
C0001962,INHIBITS,C0080093
C0001962,INHIBITS,C0085268
C0001962,INTERACTS_WITH,C0000966
C0077209,INTERACTS_WITH,C0009170
C0001962,INTERACTS_WITH,C0013030
C0022154,INTERACTS_WITH,C0013227
C0001962,INTERACTS_WITH,C0027312
C0001962,INTERACTS_WITH,C0016904
C0001962,INTERACTS_WITH,C0017337
C0001962,INTERACTS_WITH,C0017725
C0031495,INTERACTS_WITH,C0023779
C0001962,INTERACTS_WITH,C0027908
C0001962,INTERACTS_WITH,C0282330
C0001962,INTERACTS_WITH,C1367342|7015
C0126174,INTERACTS_WITH,C0036557
C0001962,INTERACTS_WITH,C0753467
C0001962,INTERACTS_WITH,C0040329
C0001962,INTERACTS_WITH,C0040616
C0001962,INTERACTS_WITH,C0007026
C0001962,INTERACTS_WITH,C0080093
C0001779,INTERACTS_WITH,C0597357
C0001962,STIMULATES,C0068397
C0771847,STIMULATES,C0010762
C2698292,STIMULATES,C0010763
C0001962,STIMULATES,C0024027
C0056057,STIMULATES,C0016904
C2934701,STIMULATES,C0023779
C0001962,STIMULATES,C0041004
C0008947,STIMULATES,C0085940|2353
C0700443,STIMULATES,C0162772
C0055015,STIMULATES,C0919426|1571
C0001962,STIMULATES,C1422662|55879
C0001962,TREATS,C0001675
C0001962,TREATS,C0001792
C0965129,TREATS,C0001956
C0001962,TREATS,C0001973
C0041942,TREATS,C0008059
C0022028,TREATS,C0009932
C0001962,TREATS,C0012634
C0001962,TREATS,C0684075
C0001962,TREATS,C0233636
C0001962,TREATS,C0019204
C0001962,TREATS,C0036911
C0016267,TREATS,C0025266
C4084597,TREATS,C0025914
C0001962,TREATS,C0025921
C0001962,TREATS,C0026809
C0001962,TREATS,C0687759
C2726834,TREATS,C0030193
C0001962,TREATS,C0030705
C0001962,TREATS,C0034493
C0961781,TREATS,C0034693
C0001962,TREATS,C0036945
C0733397,TREATS,C0034716
C0001962,TREATS,C0035804
C0001962,TREATS,C0599986
C0991847,TREATS,C0040137
C0001962,TREATS,C5205743
C2934701,TREATS,C0043210
C0001962,TREATS,C1709854
C0001962,TREATS,C0015031
C0700492,TREATS,C0150312
C0771027,TREATS,C0205653
C0001962,TREATS,C0206745
C0001962,TREATS,C0237401
C0001962,TREATS,C0238598
C0086158,TREATS,C0301571
C0001962,TREATS,C0337676
C0001962,TREATS,C0424419
C0001962,TREATS,C0458219
C4726687,TREATS,C0599755
C0001962,TREATS,C0679646
C0001962,TREATS,C0871503
C0001962,TREATS,C0683971
C0031441,TREATS,C0687725
C0082944,TREATS,C1257890
C0674428,TREATS,C1457887
C0001963,COEXISTS_WITH,C0001962
C0001963,COEXISTS_WITH,C0006353
C0001963,COEXISTS_WITH,C0043047
C0057445,COEXISTS_WITH,C0050456
C0001963,DISRUPTS,C0018270
C0001963,INTERACTS_WITH,C0016564
C0037366,INTERACTS_WITH,C0025617
C0001963,INTERACTS_WITH,C0037638
C0001975,COEXISTS_WITH,C0043047
C0001992,COEXISTS_WITH,C0001962
C0001992,COEXISTS_WITH,C0768119
C0001992,COEXISTS_WITH,C0239059
C0001992,INTERACTS_WITH,C0001975
C0001992,INTERACTS_WITH,C0023779
C0001992,INTERACTS_WITH,C0533937
C0002006,ASSOCIATED_WITH,C0398775
C0002006,ASSOCIATED_WITH,C0033046
C0071011,ASSOCIATED_WITH,C0020538
C0036884,ASSOCIATED_WITH,C0028754
C0443476,ASSOCIATED_WITH,C0085580
C0002006,ASSOCIATED_WITH,C0699748
C0002006,ASSOCIATED_WITH,C1384514
C0301819,AUGMENTS,C1159690
C0002006,INTERACTS_WITH,C0003009
C0002006,INTERACTS_WITH,C0037473
C0002006,INTERACTS_WITH,C0066563
C0002006,STIMULATES,C0066563
C0002006,TREATS,C0012984
C0002006,TREATS,C0221192
C0002006,TREATS,C0026809
C0002006,TREATS,C0030705
C0002006,TREATS,C0034719
C0002006,TREATS,C0684075
C0443476,TREATS,C0043210
C0002006,TREATS,C0232105
C0002006,TREATS,C0857121
C0002006,TREATS,C1384514
C0002007,INHIBITS,C0034787
C0002007,TREATS,C0018801
C0061198,TREATS,C0030705
C0002026,TREATS,C0858354
C0002055,STIMULATES,C0060600
C0073188,ASSOCIATED_WITH,C0012634
C0002059,AUGMENTS,C0040649
C0002059,INTERACTS_WITH,C0007634
C0002059,INTERACTS_WITH,C0029418
C0002059,STIMULATES,C0007634
C0540511,STIMULATES,C0079904
C0002059,TREATS,C0030705
C0030020,COEXISTS_WITH,C0013227
C0002062,COEXISTS_WITH,C3492889
C0002062,DISRUPTS,C0234194
C0002065,COEXISTS_WITH,C0043047
C0002068,COEXISTS_WITH,C1512523
C0002072,COEXISTS_WITH,C0028125
C1568245,TREATS,C0006826
C0002073,TREATS,C0017636
C0041370,TREATS,C0023434
C0002073,TREATS,C0030705
C0002078,COEXISTS_WITH,C0069590
C0002083,TREATS,C0033774
C5827915,TREATS,C0033860
C0002083,TREATS,C0036508
C0002083,TREATS,C0037268
C0002083,TREATS,C0043251
C0002083,TREATS,C0152030
C0731033,TREATS,C0423775
C0002085,ASSOCIATED_WITH,C0002395
C0002085,ASSOCIATED_WITH,C0003873
C0002085,ASSOCIATED_WITH,C0085278
C0021088,ASSOCIATED_WITH,C0006142
C0002085,ASSOCIATED_WITH,C0006826
C1332379|578,ASSOCIATED_WITH,C0010054
C1541250|11186,ASSOCIATED_WITH,C0011854
C0002085,ASSOCIATED_WITH,C0011860
C0002085,ASSOCIATED_WITH,C0012634
C0002085,ASSOCIATED_WITH,C0020538
C0002085,ASSOCIATED_WITH,C0024141
C0002085,ASSOCIATED_WITH,C0026769
C0002085,ASSOCIATED_WITH,C0027651
C1335623|8737,ASSOCIATED_WITH,C0028754
C0002085,ASSOCIATED_WITH,C0030807
C0051581,ASSOCIATED_WITH,C0036341
C0002085,COEXISTS_WITH,C0242958
C0002085,COEXISTS_WITH,C0017337
C0002085,COEXISTS_WITH,C0615061
C0002085,COEXISTS_WITH,C0033413
C0002085,COEXISTS_WITH,C4264624
C2936529,INTERACTS_WITH,C0752046
C0003324,ASSOCIATED_WITH,C0002103
C0002092,ASSOCIATED_WITH,C0004096
C0002092,ASSOCIATED_WITH,C0011615
C0002092,ASSOCIATED_WITH,C0012634
C0002092,ASSOCIATED_WITH,C0020517
C0025010,ASSOCIATED_WITH,C0155877
C2825347,ASSOCIATED_WITH,C1457887
C0002092,AUGMENTS,C0022205
C0002092,DISRUPTS,C1149309
C0001551,STIMULATES,C0079189
C1440440,STIMULATES,C0596123|196
C0002103,COEXISTS_WITH,C0004096
C0002144,INHIBITS,C0041980
C0002144,INHIBITS,C0043317
C0002144,PREVENTS,C0035126
C4059109,TREATS,C0003868
C0002144,TREATS,C0012984
C0002144,TREATS,C0018099
C0002144,TREATS,C0026447
C0002144,TREATS,C0030705
C0010582,TREATS,C0034693
C0002144,TREATS,C0558595
C0002144,TREATS,C0740394
C0002144,TREATS,C3839346
C0002151,TREATS,C0034693
C0002055,COEXISTS_WITH,C0013832
C0002154,COEXISTS_WITH,C0037500
C0002154,INHIBITS,C0030054
C0002154,INTERACTS_WITH,C0567415
C0002164,TREATS,C0024117
C0002164,TREATS,C0030705
C0002191,INHIBITS,C0017742
C0002191,TREATS,C0008059
C0002191,TREATS,C0030705
C0002199,ASSOCIATED_WITH,C0730274
C0002199,ASSOCIATED_WITH,C0024141
C0002199,ASSOCIATED_WITH,C0948710
C0002199,ASSOCIATED_WITH,C0149725
C0002199,DISRUPTS,C0018270
C1332708|933,INTERACTS_WITH,C0007634
C0002199,TREATS,C0006826
C0002199,TREATS,C0023493
C0002199,TREATS,C0008059
C0002199,TREATS,C0012634
C0002199,TREATS,C0019189
C0002199,TREATS,C0019196
C0596123|196,TREATS,C0019204
C0002199,TREATS,C0238301
C0002199,TREATS,C0023473
C0002199,TREATS,C0079731
C0002199,TREATS,C0007138
C0002199,TREATS,C0018019
C0002199,TREATS,C0030705
C0002199,TREATS,C0151317
C0002199,TREATS,C0220847
C0002199,TREATS,C0278678
C0002199,TREATS,C0263008
C0042666,TREATS,C0524910
C0002199|3439,TREATS,C0029921
C0002210,ASSOCIATED_WITH,C0011860
C0002210,ASSOCIATED_WITH,C0019204
C0014025,ASSOCIATED_WITH,C0021655
C0002240,INTERACTS_WITH,C0007634
C0002240,INTERACTS_WITH,C0596508
C0002241,INHIBITS,C0035679
C0982221,INTERACTS_WITH,C0038179
C0002245,TREATS,C0030705
C0002246,INTERACTS_WITH,C0034792
C0002246,INTERACTS_WITH,C0034830
C0002260,INHIBITS,C0059570|2057
C0002260,INHIBITS,C0032433
C0002260,TREATS,C0020555
C0002260,TREATS,C0033740
C0002260,TREATS,C0041228
C0965390,TREATS,C0011860
C0002302,STIMULATES,C0007634
C0002302,STIMULATES,C0025196
C0002302,STIMULATES,C1513094
C0002302,TREATS,C0030705
C0002302,TREATS,C0034693
C0002302|4488|5443,STIMULATES,C1149036
C0002333,TREATS,C0001818
C0002333,TREATS,C0038441
C0002333,TREATS,C0581391
C0002333,TREATS,C0030319
C0002333,TREATS,C0748064
C0002333,TREATS,C0270549
C0014310,TREATS,C0338908
C0002334,TREATS,C0003811
C0002334,TREATS,C0020538
C0002334,TREATS,C0268821
C0002335,DISRUPTS,C1524026
C0002335,STIMULATES,C0001455
C0002335,STIMULATES,C0001492
C0002335,STIMULATES,C1151015
C0002335,TREATS,C0003490
C0002335,TREATS,C0003492
C0002335,TREATS,C0013274
C0002335,TREATS,C0013990
C0002335,TREATS,C0021270
C0002335,TREATS,C0021294
C0002335,TREATS,C0206193
C0002335,TREATS,C0034089
C0002335,TREATS,C0034703
C0982121,TREATS,C0039685
C0002335,TREATS,C0152101
C0002335,TREATS,C1277187
C1095904,TREATS,C0242855
C0002335,TREATS,C0243000
C0002335,TREATS,C0243002
C0002345,PRODUCES,C0060615
C0002345,PRODUCES,C0178485
C0002358,COEXISTS_WITH,C0314604
C0002367,ASSOCIATED_WITH,C0002395
C0002367,AUGMENTS,C0042789
C0002367,AUGMENTS,C0162638
C0002367,COEXISTS_WITH,C5139976
C0002367,COEXISTS_WITH,C0043047
C0002367,DISRUPTS,C0018270
C4694272,STIMULATES,C0388558
C0002371,TREATS,C0013295
C0002371,TREATS,C0013395
C0002371,TREATS,C0014869
C2726167,TREATS,C0017168
C0002371,TREATS,C0032914
C0064711,TREATS,C0018834
C0002371,TREATS,C0030920
C0002371,TREATS,C0038358
C0002372,TREATS,C0013295
C0002372,TREATS,C0013395
C0002372,TREATS,C0027121
C0253355,TREATS,C0017168
C0002372,TREATS,C0017181
C0002372,TREATS,C0030193
C0002372,TREATS,C0038358
C0002382,COEXISTS_WITH,C0031099
C0002395,ASSOCIATED_WITH,C0026882
C0002395,ASSOCIATED_WITH,C0032529
C0002395,ASSOCIATED_WITH,C0678951
C0002395,ASSOCIATED_WITH,C2985398
C0341439,COEXISTS_WITH,C0011269
C0268490,COEXISTS_WITH,C0011581
C0002395,COEXISTS_WITH,C0011860
C0002395,COEXISTS_WITH,C0012634
C0002395,COEXISTS_WITH,C0013080
C0002395,COEXISTS_WITH,C0700185
C0238644,COEXISTS_WITH,C0027746
C0002395,COEXISTS_WITH,C0030567
C0002395,COEXISTS_WITH,C0085400
C0002395,COEXISTS_WITH,C0015663
C0005416,COEXISTS_WITH,C0233794
C0002395,COEXISTS_WITH,C0242606
C0002395,COEXISTS_WITH,C0242656
C0002395,COEXISTS_WITH,C0277785
C0002395,COEXISTS_WITH,C0332853
C0041327,COEXISTS_WITH,C0338656
C0002395,COEXISTS_WITH,C0497327
C0002395,COEXISTS_WITH,C0524851
C0002395,COEXISTS_WITH,C1290905
C0002395,COEXISTS_WITH,C0679466
C0002395,COEXISTS_WITH,C0699748
C1739363,COEXISTS_WITH,C0752347
C0002395,COEXISTS_WITH,C1270972
C0002395,PRODUCES,C0031607
C0002403,TREATS,C0013384
C0017440,TREATS,C0013386
C0002403,TREATS,C0018681
C0002403,TREATS,C0015371
C0002403,TREATS,C0040896
C0002403,TREATS,C0030567
C0002403,TREATS,C0238790
C0002403,TREATS,C0009492
C0002403,TREATS,C0030705
C0002403,TREATS,C0018561
C0002403,TREATS,C1274323
C0002403,TREATS,C0017612
C0700451,TREATS,C0524910
C0027373,TREATS,C2711180
C0002404,TREATS,C0013386
C0002404,TREATS,C0013421
C0002404,TREATS,C0021400
C0002404,TREATS,C0030567
C0002404,TREATS,C0030569
C0002404,TREATS,C0162550
C0002412,TREATS,C0024449
C0002413,TREATS,C1456868
C0069628,TREATS,C0242429
C0002423,TREATS,C0008059
C1515089,TREATS,C0027361
C0002423,TREATS,C0030705
C0582103,USES,C0013227
C0002428,TREATS,C4048294
C0002428,TREATS,C5239544
C0002435,TREATS,C0004623
C0733383,TREATS,C0014836
C0002435,TREATS,C0022729
C0002435,TREATS,C0041471
C0002435,TREATS,C0031946
C0002435,TREATS,C0085423
C0002436,TREATS,C0677607
C0002475,AUGMENTS,C0026004
C0026078,AUGMENTS,C0037211
C0002475,DISRUPTS,C0018270
C0002475,TREATS,C0001418
C0002475,TREATS,C0018671
C0002475,TREATS,C0007131
C0002475,TREATS,C0007137
C0002475,TREATS,C0009404
C0002475,TREATS,C0017601
C0002475,TREATS,C0024623
C0002475,TREATS,C0026809
C5704383,TREATS,C0027651
C0002475,TREATS,C0030297
C0055881,TREATS,C0030705
C0002475,TREATS,C0034693
C0002475,TREATS,C0038356
C0002475,TREATS,C0281361
C0002475,TREATS,C0877373
C0002475,TREATS,C0007097
C0002482,COEXISTS_WITH,C0033684
C0002482,COEXISTS_WITH,C0043047
C0002499,TREATS,C0001139
C1098320,TREATS,C0004623
C0002499,TREATS,C0004626
C0002499,TREATS,C0151744
C0982057,TREATS,C0006434
C0002499,TREATS,C0007684
C0887621,TREATS,C0008059
C0002499,TREATS,C0085693
C0002499,TREATS,C0014118
C0002499,TREATS,C0014347
C0002499,TREATS,C0014836
C0002499,TREATS,C0021289
C0002499,TREATS,C0021311
C0002499,TREATS,C0007462
C0002499,TREATS,C0026918
C0003830,TREATS,C0029443
C0002499,TREATS,C0700061
C0002499,TREATS,C0032308
C0002499,TREATS,C0033700
C0002499,TREATS,C0033817
C0700547,TREATS,C0034693
C0002499,TREATS,C0034886
C0002499,TREATS,C0035468
C0002499,TREATS,C0036690
C0002499,TREATS,C0037278
C0002499,TREATS,C0038160
C0002499,TREATS,C0020517
C0002499,TREATS,C0042029
C0002499,TREATS,C1442903
C0002499,TREATS,C0085437
C0002499,TREATS,C0149778
C0002499,TREATS,C0152965
C0002499,TREATS,C0152973
C0304556,TREATS,C0154640
C0002499,TREATS,C0155860
C0002499,TREATS,C0157749
C0002499,TREATS,C0019247
C0002499,TREATS,C0036992
C4682404,TREATS,C0276089
C0002499,TREATS,C0338395
C0350422,TREATS,C0338396
C0002499,TREATS,C0339968
C0002499,TREATS,C0343402
C1260199,TREATS,C0349774
C0002499,TREATS,C0456103
C0002499,TREATS,C0752304
C0002499,TREATS,C0577690
C0002499,TREATS,C0577708
C0546863,TREATS,C0684256
C0002499,TREATS,C0729524
C0002499,TREATS,C0854215
C0002499,TREATS,C0854248
C0002499,TREATS,C0949083
C0002499,TREATS,C0011875
C3538037,TREATS,C1260917
C0242960,TREATS,C1719906
C0148932,TREATS,C2242472
C0002499,TREATS,C2887096
C0002499,TREATS,C3163829
C0002499,TREATS,C4076057
C0002501,TREATS,C0001139
C0002501,TREATS,C0004623
C0002501,TREATS,C0264722
C0002501,TREATS,C0006434
C0002501,TREATS,C0007684
C0002501,TREATS,C0519030
C0002501,TREATS,C3854116
C0002501,TREATS,C0039106
C0002501,TREATS,C0026918
C0002501,TREATS,C0033700
C0002501,TREATS,C0033817
C0002501,TREATS,C0206171
C0002501,TREATS,C0036690
C4293264,TREATS,C0037278
C0002501,TREATS,C0238425
C0002501,TREATS,C0038941
C0002501,TREATS,C0042029
C0002501,TREATS,C0085394
C0002501,TREATS,C1960639
C0002501,TREATS,C1112209
C0002502,DISRUPTS,C0037864
