SUBJECT_CUI,PREDICATE,OBJECT_CUI
C0001655,TREATS,C0036202
C0001655,TREATS,C0036830
C0001655,TREATS,C0037769
C0001655,TREATS,C0038325
C0001655,TREATS,C0042164
C0077404,TREATS,C0043210
C0001655,TREATS,C0581392
C0001655|5443,ASSOCIATED_WITH,C0011127
C0031607,ASSOCIATED_WITH,C0221406
C0001655|5443,AUGMENTS,C0001622
C0001655|5443,COEXISTS_WITH,C0020268
C5139849,INTERACTS_WITH,C0002006
C1258910,INTERACTS_WITH,C0020268
C0001655|5443,STIMULATES,C0071011
C1615665,STIMULATES,C0007634
C0001655|5443,STIMULATES,C0010124
C0001655|5443,STIMULATES,C0020268
C0001655|5443,STIMULATES,C0543421
C0001655|5443,STIMULATES,C0597513
C0001655|5443,TREATS,C0008059
C0001655|5443,TREATS,C0012984
C0001655|5443,TREATS,C0020114
C0001655|5443,TREATS,C0025266
C0065558,TREATS,C0026809
C0001655|5443,TREATS,C0030705
C0001655|5443,TREATS,C0034693
C0001655|5443,TREATS,C0036945
C0001655|5443,TREATS,C0037769
C0001655|5443,TREATS,C0043210
C0001655|5443,TREATS,C0221406
C1511327,USES,C0001275
C0001674,USES,C0001924
C0001674,USES,C0001924|213
C0001674,USES,C0001962
C0001674,USES,C0030061
C0001674,USES,C0003241
C0005844,USES,C0003781
C0001674,USES,C0044410
C0001674,USES,C0006632
C0001674,USES,C0007009
C0001674,USES,C0007641
C0001674,USES,C0007886
C0001674,USES,C0007955
C0001674,USES,C0009968
C0001674,USES,C0013227
C1516801,USES,C0013343
C0001674,USES,C0016006
C0013862,USES,C0016055
C0001674,USES,C0016327
C0001674,USES,C0020275
C0001674,USES,C0558347
C0001674,USES,C5704456
C0001674,USES,C0021641
C0001674,USES,C0028162
C0001674,USES,C0059563|1576
C0001674,USES,C0025424
C0678633,USES,C0025746
C0001674,USES,C0026336
C0001674,USES,C0026794
C0001674,USES,C0026794|4069
C0872232,USES,C0028158
C0001674,USES,C0030054
C0001674,USES,C0032120
C0079366,USES,C0033684
C0001674,USES,C0033727
C0001674,USES,C0034085
C0010424,USES,C0034251
C0001674,USES,C0035191
C0001674,USES,C0966897
C0001674,USES,C1335877|6778
C0206055,USES,C0037638
C0001674,USES,C0037812
C0001674,USES,C0041928
C0001674,USES,C0043047
C0001674,USES,C0079224
C0201683,USES,C0079837
C0001674,USES,C0162969
C0001674,USES,C0304925
C0001674,USES,C0347988
C0001674,USES,C3166216
C0001674,USES,C0742559
C0013856,USES,C0450152
C0034554,USES,C0567415
C0001674,USES,C1441506
C0033707,USES,C1550572
C0001674,USES,C0063433
C0001675,USES,C1705920
C0680085,USES,C0009199
C0001675,USES,C0018768
C0205653,USES,C0021102
C0001675,USES,C0026336
C0001675,USES,C0441730
C0001675,USES,C1517886
C0001675,USES,C1292734
C0001699,PRODUCES,C0168944
C0001699,PRODUCES,C0246081
C0001699,PRODUCES,C0376938
C0001699,PRODUCES,C0486433
C0001699,PRODUCES,C0597979
C0001701,TREATS,C0001675
C0001701,TREATS,C0001792
C0001701,TREATS,C0221032
C0001701,TREATS,C0013018
C0001701,TREATS,C0026809
C0521302,TREATS,C0027361
C0001701,TREATS,C0028754
C0001701,TREATS,C0030705
C0001701,TREATS,C0034719
C0001701,TREATS,C0043210
C0001701,TREATS,C0205653
C0001701,TREATS,C0237401
C0001701,TREATS,C0497406
C0001701,TREATS,C1457887
C0001701,USES,C0043047
C0001701,USES,C0184069
C0001712,TREATS,C0004096
C0001714,TREATS,C0004610
C0001714,TREATS,C0004623
C0001714,TREATS,C0005686
C0001714,TREATS,C0007194
C0001714,TREATS,C0015404
C0001714,TREATS,C0030409
C0001714,TREATS,C0018482
C0001714,TREATS,C0022729
C0001714,TREATS,C0029878
C0001714,TREATS,C0080203
C0001714,TREATS,C0037274
C0010798|9360,TREATS,C0043251
C0001714,TREATS,C0085437
C0074129,TREATS,C0149778
C0001758,TREATS,C0030705
C0001771,COEXISTS_WITH,C0043047
C0071767,DISRUPTS,C0018270
C0001771,TREATS,C0362063
C0001779,ASSOCIATED_WITH,C0014877
C0001779,ASSOCIATED_WITH,C0002395
C0001779,ASSOCIATED_WITH,C0026650
C0001779,ASSOCIATED_WITH,C0002871
C0076115,ASSOCIATED_WITH,C0003873
C0001779,ASSOCIATED_WITH,C0004096
C0001779,ASSOCIATED_WITH,C0521173
C0001779,ASSOCIATED_WITH,C0004238
C0001779,ASSOCIATED_WITH,C4543165
C0001779,ASSOCIATED_WITH,C0008679
C0001779,ASSOCIATED_WITH,C0010054
C0001779,ASSOCIATED_WITH,C0010068
C0001779,ASSOCIATED_WITH,C0011847
C0009975,ASSOCIATED_WITH,C0011849
C0001779,ASSOCIATED_WITH,C0011854
C0001779,ASSOCIATED_WITH,C0011860
C0001779,ASSOCIATED_WITH,C0012634
C0001779,ASSOCIATED_WITH,C0013080
C0001779,ASSOCIATED_WITH,C0339932
C0001779,ASSOCIATED_WITH,C0017601
C0007545,ASSOCIATED_WITH,C0018801
C0001779,ASSOCIATED_WITH,C0019693
C0288171,ASSOCIATED_WITH,C0020179
C0001779,ASSOCIATED_WITH,C0751122
C0001779,ASSOCIATED_WITH,C0021311
C0001779,ASSOCIATED_WITH,C0022660
C0001779,ASSOCIATED_WITH,C0349636
C0032896,ASSOCIATED_WITH,C0024117
C0055147,ASSOCIATED_WITH,C0024530
C0001779,ASSOCIATED_WITH,C0026769
C0001779,ASSOCIATED_WITH,C0456107
C0001779,ASSOCIATED_WITH,C0027092
C3864822,ASSOCIATED_WITH,C0028754
C0001779,ASSOCIATED_WITH,C0029408
C0001779,ASSOCIATED_WITH,C0032807
C0001779,ASSOCIATED_WITH,C0030567
C0001779,ASSOCIATED_WITH,C0031099
C0001779,ASSOCIATED_WITH,C0700359
C0001779,ASSOCIATED_WITH,C0034951
C0006213,ASSOCIATED_WITH,C0035309
C0001779,ASSOCIATED_WITH,C0038454
C0001779,ASSOCIATED_WITH,C0039082
C0001779,ASSOCIATED_WITH,C0041296
C0001779,ASSOCIATED_WITH,C2887084
C0001779,ASSOCIATED_WITH,C0162429
C0001779,ASSOCIATED_WITH,C0238806
C0001779,ASSOCIATED_WITH,C0242350
C0001779,ASSOCIATED_WITH,C0242383
C0700529,ASSOCIATED_WITH,C0520679
C0001779,ASSOCIATED_WITH,C0524851
C0001779,ASSOCIATED_WITH,C0852077
C0001779,ASSOCIATED_WITH,C0872084
C0001779,ASSOCIATED_WITH,C0155814
C0001779,ASSOCIATED_WITH,C0948265
C0993224,ASSOCIATED_WITH,C5203670
C0001792,USES,C0026336
C0728836,USES,C0748342
C0001802,USES,C0020960
C0001802,USES,C0021075
C0001802,USES,C0444330
C0003339,INTERACTS_WITH,C0019941
C0001807,COEXISTS_WITH,C0002395
C0001807,COEXISTS_WITH,C0004114
C0556346,COEXISTS_WITH,C0006826
C0001807,COEXISTS_WITH,C0012634
C0001807,COEXISTS_WITH,C4721208
C0001807,COEXISTS_WITH,C0036341
C0001807,COEXISTS_WITH,C0497327
C0001811,ASSOCIATED_WITH,C0002395
C0008810,ASSOCIATED_WITH,C0007222
C0001811,ASSOCIATED_WITH,C0008679
C0001811,ASSOCIATED_WITH,C0011847
C0001811,ASSOCIATED_WITH,C0011860
C0001811,ASSOCIATED_WITH,C0012634
C1328813,ASSOCIATED_WITH,C0013080
C0012238,ASSOCIATED_WITH,C0018801
C0001811,ASSOCIATED_WITH,C0020538
C0597987,ASSOCIATED_WITH,C0024117
C0001811,ASSOCIATED_WITH,C0027765
C0001811,ASSOCIATED_WITH,C0028754
C0001811,ASSOCIATED_WITH,C0029408
C0596840,ASSOCIATED_WITH,C0029456
C0001811,ASSOCIATED_WITH,C0030567
C0015914,ASSOCIATED_WITH,C0039082
C0001811,ASSOCIATED_WITH,C0008370
C0001811,ASSOCIATED_WITH,C0349790
C0001811,ASSOCIATED_WITH,C0022073
C0001811,ASSOCIATED_WITH,C0520905
C0234194,COEXISTS_WITH,C0007581
C0001811,COEXISTS_WITH,C0007613
C0001811,COEXISTS_WITH,C0014653
C0001811,COEXISTS_WITH,C0034011
C0001811,COEXISTS_WITH,C0017262
C0001811,COEXISTS_WITH,C0870921
C0001811,COEXISTS_WITH,C0025519
C0001811,COEXISTS_WITH,C0031843
C0032961,COEXISTS_WITH,C0037313
C0025516,COEXISTS_WITH,C0043240
C0001811,COEXISTS_WITH,C1254359
C0001811,COEXISTS_WITH,C1268930
C0026559,COEXISTS_WITH,C1510835
C0001811,PRODUCES,C0162772
C1142420,COEXISTS_WITH,C0004096
C0001883,COEXISTS_WITH,C0024117
C0001883,COEXISTS_WITH,C0031900
C0001883,COEXISTS_WITH,C0520679
C0001884,COEXISTS_WITH,C0016017
C0001884,COEXISTS_WITH,C0037313
C0001898,COEXISTS_WITH,C0146894
C0001898,DISRUPTS,C0031715
C0001898,INTERACTS_WITH,C0017725
C0001898,TREATS,C0028715
C0001899,ASSOCIATED_WITH,C0524909
C0001899,STIMULATES,C0004002
C0001911,TREATS,C0002831
C0001911,TREATS,C0008059
C0001911,TREATS,C0009021
C0001911,TREATS,C0010709
C0001911,TREATS,C0013502
C0001911,TREATS,C0013884
C0001911,TREATS,C2936258
C0001911,TREATS,C0263008
C0001911,TREATS,C0020413
C0001911,TREATS,C0026809
C0001911,TREATS,C0027528
C0001911,TREATS,C0029106
C0001911,TREATS,C0337680
C0001911,TREATS,C0036945
C0001911,TREATS,C0858714
C0001911,TREATS,C0040954
C0142791,TREATS,C0086227
C5398272,TREATS,C0152068
C0001911,TREATS,C0153289
C5421037,TREATS,C0153290
C0001911,TREATS,C0043459
C0033621,INTERACTS_WITH,C0013227
C0663914,INTERACTS_WITH,C0041942
C0001924,TREATS,C0030705
C0001925,COEXISTS_WITH,C0011847
C0233260,COEXISTS_WITH,C0011860
C0232105,COEXISTS_WITH,C0011881
C0001925,COEXISTS_WITH,C0020538
C0001927,TREATS,C0004096
C0001927,TREATS,C0025517
C0001927,TREATS,C0006271
C0020960,TREATS,C0008059
C0001927,TREATS,C0021270
C0001927,TREATS,C0024117
C0001927,TREATS,C0030705
C0001927,TREATS,C0034693
C0001927,TREATS,C0038218
C0526058,TREATS,C0347950
C0001927,TREATS,C0581126
C0001927,TREATS,C0042029
C0001927,TREATS,C1517205
C0001937,TREATS,C0700053
C0001937,TREATS,C0030193
C0001942,INTERACTS_WITH,C0001962
C0001962,AUGMENTS,C0001807
C0001962,AUGMENTS,C0006104
C0724680,AUGMENTS,C0007634
C0001962,AUGMENTS,C0871276
C0001962,AUGMENTS,C0017136
C0001962,AUGMENTS,C0018270
C0001962,AUGMENTS,C0162847
C0001962,AUGMENTS,C0023884
C0001962,AUGMENTS,C0023946
C5455727,AUGMENTS,C0026724
C0887128,AUGMENTS,C0027882
C0001962,AUGMENTS,C4086901
C0600560,AUGMENTS,C0031164
C0001962,AUGMENTS,C0031715
C0001962,AUGMENTS,C0037313
C0001962,AUGMENTS,C0038351
C0001962,AUGMENTS,C1154413
C0700559,AUGMENTS,C0178784
C0001962,AUGMENTS,C0227525
C0596005,AUGMENTS,C0234156
C5578549,AUGMENTS,C0242606
C0001962,AUGMENTS,C0221102
C0001962,AUGMENTS,C0600688
C0937898,AUGMENTS,C0699819
C0001962,COEXISTS_WITH,C0060504
C0001962,COEXISTS_WITH,C0017725
C0001962,COEXISTS_WITH,C0030415
C0001962,COEXISTS_WITH,C0037494
C0001962,COEXISTS_WITH,C0043047
C0001962,COEXISTS_WITH,C0359299
C0772420,COEXISTS_WITH,C0790233
C0023992,DISRUPTS,C0007634
C2983945,DISRUPTS,C0018270
C0001962,DISRUPTS,C4086901
C0006462,DISRUPTS,C0031715
C0001962,DISRUPTS,C0243144
C0001962,DISRUPTS,C0597304
C0001962,INHIBITS,C0017725
C0001962,INHIBITS,C0305058
C0001962,INHIBITS,C0035245
C3530515,INTERACTS_WITH,C0000966
C0001962,INTERACTS_WITH,C0009170
C0032333,INTERACTS_WITH,C0013030
C3256010,INTERACTS_WITH,C0013227
C0001962,INTERACTS_WITH,C0014442
C0001962,INTERACTS_WITH,C0016904
C0001962,INTERACTS_WITH,C0017337
C0206816,INTERACTS_WITH,C0017725
C0008846,INTERACTS_WITH,C0023779
C0001962,INTERACTS_WITH,C0027908
C0132512,INTERACTS_WITH,C0028040
C0001962,INTERACTS_WITH,C1419072|5741
C0982090,INTERACTS_WITH,C0036557
C0001962,INTERACTS_WITH,C0037638
C0001962,INTERACTS_WITH,C0040329
C0001962,INTERACTS_WITH,C0040616
C0001962,INTERACTS_WITH,C0020746
C0001962,INTERACTS_WITH,C0080093
C1504917,INTERACTS_WITH,C0597357
C0001962,STIMULATES,C4723241
C1369325,STIMULATES,C0010762
C0001962,STIMULATES,C0010763
C0001962,STIMULATES,C0013030
C0001962,STIMULATES,C0016904
C0001962,STIMULATES,C0001977
C0001962,STIMULATES,C0041004
C0001962,STIMULATES,C1418858|5540
C0001962,STIMULATES,C0920643
C0001962,STIMULATES,C0026454
C0001962,STIMULATES,C1448177|7124
C0771451,TREATS,C0001675
C0001962,TREATS,C4048294
C0001962,TREATS,C0001956
C0001962,TREATS,C0001973
C0001962,TREATS,C0008059
C0543447,TREATS,C0009932
C0001962,TREATS,C0012634
C0282213,TREATS,C0012984
C0700523,TREATS,C0013146
C0001962,TREATS,C0019204
C0001962,TREATS,C0020114
C0001962,TREATS,C0025266
C0001962,TREATS,C0025914
C0001962,TREATS,C0025921
C0001962,TREATS,C0026809
C0001962,TREATS,C0038492
C0001962,TREATS,C0030193
C0001962,TREATS,C0030705
C0001962,TREATS,C0034493
C0001962,TREATS,C0034693
C0001962,TREATS,C0085979
C0951398,TREATS,C0034716
C0001962,TREATS,C0324143
C0001962,TREATS,C0581126
C0001962,TREATS,C0941025
C0001962,TREATS,C0042960
C0001962,TREATS,C0043210
C0001962,TREATS,C0033176
C0065932,TREATS,C0086582
C0772229,TREATS,C0150312
C0001962,TREATS,C0205653
C0001962,TREATS,C0206745
C0001962,TREATS,C1516231
C0724661,TREATS,C0238598
C0001962,TREATS,C0301571
C0001962,TREATS,C0337676
C0001962,TREATS,C0424419
C0001962,TREATS,C0458219
C0001962,TREATS,C0599755
C0001962,TREATS,C0679646
C0001962,TREATS,C0376387
C0008777,TREATS,C0683971
C0001962,TREATS,C0687725
C0001962,TREATS,C1257890
C0001962,TREATS,C1457887
C0001963,COEXISTS_WITH,C0001962
C0001963,COEXISTS_WITH,C0006353
C0001963,COEXISTS_WITH,C0043047
C0001963,COEXISTS_WITH,C0289779
C0001963,DISRUPTS,C0018270
C0001963,INTERACTS_WITH,C4478126
C0001963,INTERACTS_WITH,C0025617
C0001963,INTERACTS_WITH,C0037638
C0001975,COEXISTS_WITH,C0043047
C0052593,COEXISTS_WITH,C0001962
C0064138,COEXISTS_WITH,C0043047
C0001992,COEXISTS_WITH,C0239059
C0001992,INTERACTS_WITH,C0001975
C0001992,INTERACTS_WITH,C0023779
C0720544,INTERACTS_WITH,C0033684
C0002006,ASSOCIATED_WITH,C0007222
C0002006,ASSOCIATED_WITH,C0018801
C0002006,ASSOCIATED_WITH,C1272017
C0066928,ASSOCIATED_WITH,C0028754
C0002006,ASSOCIATED_WITH,C0085580
C0002006,ASSOCIATED_WITH,C0699748
C0002006,ASSOCIATED_WITH,C1384514
C0002006,AUGMENTS,C1159690
C0002006,INTERACTS_WITH,C0003009
C0002006,INTERACTS_WITH,C0037473
C0002006,INTERACTS_WITH,C0066563
C0002006,STIMULATES,C0068355
C0002006,TREATS,C0012984
C0002006,TREATS,C0020114
C0002006,TREATS,C0026809
C0002006,TREATS,C0175989
C0002006,TREATS,C0034693
C0002006,TREATS,C0034705
C0002006,TREATS,C0043210
C0813203,TREATS,C0232105
C0002006,TREATS,C0428886
C0002006,TREATS,C0162557
C0002007,INHIBITS,C0034787
C0002007,TREATS,C0018801
C0002007,TREATS,C0030705
C0002026,TREATS,C0030705
C0002055,STIMULATES,C0060600
C0002059,ASSOCIATED_WITH,C0030805
C0010646,AUGMENTS,C0040649
C0002059,INTERACTS_WITH,C0242632
C0005221,INTERACTS_WITH,C0029418
C0002059,STIMULATES,C0007634
C0002059,STIMULATES,C0079904
C5139819,TREATS,C0030705
C0002062,COEXISTS_WITH,C0013227
C0002062,COEXISTS_WITH,C0040329
C0002062,DISRUPTS,C0018270
C0002065,COEXISTS_WITH,C0043047
C0002068,COEXISTS_WITH,C1177210
C0002072,COEXISTS_WITH,C0043047
C0021576,TREATS,C0006826
C0002073,TREATS,C0017636
C0700702,TREATS,C0023434
C0002073,TREATS,C0030705
C0002078,COEXISTS_WITH,C0136082
C0002083,TREATS,C0033774
C0002083,TREATS,C0033860
C0002083,TREATS,C0036508
C5418258,TREATS,C0037268
C3859597,TREATS,C0043251
C0002083,TREATS,C0152030
C0002083,TREATS,C0423775
C0002085,ASSOCIATED_WITH,C0002395
C0002085,ASSOCIATED_WITH,C0002895
C0019643,ASSOCIATED_WITH,C0004096
C0379275,ASSOCIATED_WITH,C0006142
C0002085,ASSOCIATED_WITH,C0006826
C0002085,ASSOCIATED_WITH,C0010054
C0002085,ASSOCIATED_WITH,C0011854
C0002085,ASSOCIATED_WITH,C0043194
C0002085,ASSOCIATED_WITH,C0012634
C0002085,ASSOCIATED_WITH,C0155880
C0002085,ASSOCIATED_WITH,C0024141
C1332838,ASSOCIATED_WITH,C0026769
C0002085,ASSOCIATED_WITH,C0027651
C0002085,ASSOCIATED_WITH,C0028754
C0879457,ASSOCIATED_WITH,C0030567
C0002085,ASSOCIATED_WITH,C0036341
C0002085,COEXISTS_WITH,C0007271
C0002085,COEXISTS_WITH,C1332416|332
C0002085,COEXISTS_WITH,C0017428
C0002085,COEXISTS_WITH,C0033413
C0039676,COEXISTS_WITH,C0752046
C0002085,INTERACTS_WITH,C0752046
C0002092,ASSOCIATED_WITH,C0002103
C0002092,ASSOCIATED_WITH,C0004096
C0002092,ASSOCIATED_WITH,C0155860
C0002092,ASSOCIATED_WITH,C0012634
C0002092,ASSOCIATED_WITH,C0020517
C0002092,ASSOCIATED_WITH,C0155877
C0003316,ASSOCIATED_WITH,C1457887
C0002092,AUGMENTS,C0079043
C0002092,DISRUPTS,C1149309
C0002092,STIMULATES,C0079189
C0004886,STIMULATES,C0596123|196
C0002103,COEXISTS_WITH,C0750901
C0002144,INHIBITS,C0041980
C0000956,INHIBITS,C0043317
C0002144,PREVENTS,C0035126
C0002144,TREATS,C0003868
C0002144,TREATS,C0012984
C0002144,TREATS,C0018099
C0002144,TREATS,C0026809
C0002144,TREATS,C0030705
C0002144,TREATS,C0018561
C0002144,TREATS,C0558595
C0050409,TREATS,C0740394
C0002144,TREATS,C1959799
C0002151,TREATS,C0175925
C0002154,COEXISTS_WITH,C0013832
C0031180,COEXISTS_WITH,C0036088
C0002154,INHIBITS,C0030054
C0936225,INTERACTS_WITH,C0567415
C0002164,TREATS,C0024117
C0002164,TREATS,C0030705
C0002191,INHIBITS,C0064833
C0002191,TREATS,C0027362
C0054533,TREATS,C0030705
C0002199,ASSOCIATED_WITH,C0042165
C0002199,ASSOCIATED_WITH,C0024141
C0002199,ASSOCIATED_WITH,C0278678
C0002199,ASSOCIATED_WITH,C0524910
C0002199,DISRUPTS,C0018270
C0002199,INTERACTS_WITH,C0014355
C0002199,TREATS,C0006826
C0002199,TREATS,C0334533
C0002199,TREATS,C0008059
C0002199,TREATS,C0012634
C0002199,TREATS,C0019189
C0164786|207,TREATS,C0019196
C0002199,TREATS,C0019204
C0002199,TREATS,C0023443
C0002199,TREATS,C0023473
C0002199,TREATS,C0025202
C0002199,TREATS,C0026764
C0002199,TREATS,C0026809
C0002199,TREATS,C0030705
C0002199,TREATS,C0151317
C1332830|1565,TREATS,C0220847
C1876200,TREATS,C0278678
C0388911,TREATS,C0524909
C0002199,TREATS,C0524910
C0002199|3439,TREATS,C0030705
C0596123|196,ASSOCIATED_WITH,C0011860
C4238806,ASSOCIATED_WITH,C0019204
C1706005|959,ASSOCIATED_WITH,C0021655
C0002240,INTERACTS_WITH,C0007634
C0002240,INTERACTS_WITH,C0016390
C0002241,INHIBITS,C0961814
C0002245,INTERACTS_WITH,C0038179
C0002245,TREATS,C5239544
C0032535,INTERACTS_WITH,C0034792
C0002246,INTERACTS_WITH,C0034830
C0002260,INHIBITS,C0029282
C4291381,INHIBITS,C0032433
C0009333,TREATS,C0020555
C0002260,TREATS,C0033740
C0002260,TREATS,C0041228
C0002272,TREATS,C0011860
C0002302,STIMULATES,C0007634
C0002302,STIMULATES,C0039561
C0002302,STIMULATES,C1513094
C0002302,TREATS,C0030705
C0002302,TREATS,C0034693
C0002302|4488|5443,STIMULATES,C1513094
C2744960,TREATS,C0001818
C0002333,TREATS,C0439857
C0002333,TREATS,C0011581
C0002333,TREATS,C0030319
C0002333,TREATS,C0870602
C0002333,TREATS,C0270549
C0002333,TREATS,C0338908
C0002334,TREATS,C0003811
C0002334,TREATS,C0020538
C0002334,TREATS,C0001264
C0002335,DISRUPTS,C3546446
C0002335,STIMULATES,C0036751
C0002335,STIMULATES,C0001492
C0002335,STIMULATES,C1151015
C2699757,TREATS,C0003490
C0002335,TREATS,C0003492
C0031448,TREATS,C0013274
C0002335,TREATS,C0020542
C0002335,TREATS,C0021270
C0771004,TREATS,C0021289
C0079856,TREATS,C0030705
C0002335,TREATS,C0034089
C0002335,TREATS,C0034693
C0038742,TREATS,C0039685
C0002335,TREATS,C0152101
C0002335,TREATS,C0242350
C0002335,TREATS,C0242855
C0002335,TREATS,C0243000
C0002335,TREATS,C0243002
C1512554,PRODUCES,C0033684
C0002345,PRODUCES,C0035696
C0002358,COEXISTS_WITH,C1334291|3717
C0377349,ASSOCIATED_WITH,C0002395
C0002367,AUGMENTS,C0018270
C0002367,AUGMENTS,C0162638
C0165312,COEXISTS_WITH,C0011947
C0002367,COEXISTS_WITH,C0043047
C0002367,DISRUPTS,C0018270
C0002367,STIMULATES,C0388558
C2698003,TREATS,C0013295
C0002371,TREATS,C0574785
C0002371,TREATS,C1384584
C0032414,TREATS,C0017168
C0002371,TREATS,C0017181
C0086440,TREATS,C0018834
C0165312,TREATS,C0030920
C3536993,TREATS,C0038358
C0002372,TREATS,C0013295
C0002372,TREATS,C0013395
C0207683,TREATS,C0014869
C0002372,TREATS,C0017168
C0002372,TREATS,C0017181
C0002372,TREATS,C0018834
C0002372,TREATS,C0038358
C0002382,COEXISTS_WITH,C0031099
C0282002,ASSOCIATED_WITH,C0026882
C0002395,ASSOCIATED_WITH,C0032529
C0002395,ASSOCIATED_WITH,C0015219
C0002395,ASSOCIATED_WITH,C2985398
C0002395,COEXISTS_WITH,C0151744
C0017160,COEXISTS_WITH,C0011581
C0002395,COEXISTS_WITH,C0011860
C0002395,COEXISTS_WITH,C0012634
C0002395,COEXISTS_WITH,C0268800
C0002395,COEXISTS_WITH,C0021368
C0002395,COEXISTS_WITH,C0027746
C0002395,COEXISTS_WITH,C0030567
C0002395,COEXISTS_WITH,C0085400
C0850149,COEXISTS_WITH,C0221198
C0002395,COEXISTS_WITH,C0006266
C0002395,COEXISTS_WITH,C0242606
C0002395,COEXISTS_WITH,C0001122
C0002395,COEXISTS_WITH,C1285228
C0002395,COEXISTS_WITH,C0333463
C0002395,COEXISTS_WITH,C0338656
C0085436,COEXISTS_WITH,C0497327
C0002395,COEXISTS_WITH,C0524851
C0002395,COEXISTS_WITH,C1313951
C0002395,COEXISTS_WITH,C0679466
C0002395,COEXISTS_WITH,C0699748
C0002395,COEXISTS_WITH,C0752347
C0339143,COEXISTS_WITH,C1270972
C0002395,PRODUCES,C0162745
C0002403,TREATS,C0013384
C0002403,TREATS,C0013386
C0002403,TREATS,C0013421
C0002403,TREATS,C0015371
C0717668,TREATS,C0021400
C0002403,TREATS,C0022568
C0002403,TREATS,C0030568
C0002403,TREATS,C0030569
C0002403,TREATS,C0030705
C0002403,TREATS,C0042947
C0002403,TREATS,C0162550
C0002403,TREATS,C0242422
C0002403,TREATS,C0524910
C0063033,TREATS,C2711180
C0002404,TREATS,C0013386
C0002404,TREATS,C0013421
C0002404,TREATS,C0021400
C0002404,TREATS,C0030567
C0002404,TREATS,C0030569
C1176383,TREATS,C0162550
C0002412,TREATS,C0026896
C0002413,TREATS,C0026896
C0002421,TREATS,C0242429
C0002423,TREATS,C0008059
C0002423,TREATS,C0037179
C0002423,TREATS,C0030705
C0002423,USES,C0013227
C0002428,TREATS,C0001792
C0002428,TREATS,C0030705
C0002435,TREATS,C0017574
C0060470,TREATS,C0014836
C0002435,TREATS,C0022729
C0379881,TREATS,C0041471
C0002435,TREATS,C0677659
C0002435,TREATS,C0035067
C0002436,TREATS,C1290884
C0002475,AUGMENTS,C0026004
C0002475,AUGMENTS,C0037211
C0002475,DISRUPTS,C0018270
C0002475,TREATS,C0861876
C0002475,TREATS,C0005695
C0002475,TREATS,C0007131
C0002475,TREATS,C0007137
C0002475,TREATS,C0009404
C0002475,TREATS,C0017601
C0002475,TREATS,C0041472
C0002475,TREATS,C0026809
C0002475,TREATS,C0027651
C4058574,TREATS,C0030297
C0002475,TREATS,C0030705
C0520529,TREATS,C0034693
C0066677,TREATS,C0038356
C0148932,TREATS,C0281361
C0002475,TREATS,C5239396
C0006376,TREATS,C1336527
C0002482,COEXISTS_WITH,C0033684
C0002482,COEXISTS_WITH,C0043047
C0002499,TREATS,C0001139
C0002499,TREATS,C0004623
C0002499,TREATS,C0454582
C0002499,TREATS,C0005943
C0002499,TREATS,C0006434
C0700580,TREATS,C0007684
C0002499,TREATS,C0680085
C0002499,TREATS,C0008311
C0004499,TREATS,C0014118
C0002499,TREATS,C0014347
C0002499,TREATS,C0014836
C0002499,TREATS,C0021289
C0002499,TREATS,C0021311
C0002499,TREATS,C0340359
C0002499,TREATS,C0026918
C0006230,TREATS,C0029443
C0002499,TREATS,C0029921
C0002499,TREATS,C0032308
C0002499,TREATS,C0033700
C0014582,TREATS,C0033817
C0002499,TREATS,C0034693
C0002499,TREATS,C0035243
C0772203,TREATS,C0035468
C0002499,TREATS,C0036690
C0002499,TREATS,C0037278
C0126174,TREATS,C0038160
C0002499,TREATS,C0038941
C0002499,TREATS,C0042029
C0002499,TREATS,C0085394
C0002499,TREATS,C0272412
C0002499,TREATS,C0149778
C0013085,TREATS,C0152965
C0002499,TREATS,C0152973
C0002499,TREATS,C0154640
C0002499,TREATS,C0007384
C0002499,TREATS,C0157749
C0002499,TREATS,C0031069
C0002499,TREATS,C0276088
C0002499,TREATS,C0276089
C0002499,TREATS,C0338395
C0025696,TREATS,C0338396
C0002499,TREATS,C0339968
C0002499,TREATS,C0343402
C0002499,TREATS,C0349774
C0002499,TREATS,C0456103
C0038666,TREATS,C0456107
C0002499,TREATS,C0577690
C0002499,TREATS,C0577708
C0733380,TREATS,C0684256
C0002499,TREATS,C0729524
C0772125,TREATS,C0854215
C0002499,TREATS,C0854248
C0002499,TREATS,C0949083
C0056391,TREATS,C1112209
C0002499,TREATS,C1260917
C0002499,TREATS,C1719906
C0002499,TREATS,C0162309
C0002499,TREATS,C2887096
C0002499,TREATS,C0151686
C0002499,TREATS,C0149756
C0002501,TREATS,C0001139
C0002501,TREATS,C0029899
C5418258,TREATS,C0005943
C0002501,TREATS,C0034530
C0002501,TREATS,C0007684
C0002501,TREATS,C0014118
C0002501,TREATS,C0014836
C1563743,TREATS,C0022729
C0066005,TREATS,C0026918
C0002501,TREATS,C0024291
C0002501,TREATS,C0033817
C0002501,TREATS,C0035243
C0002501,TREATS,C0036690
C0002501,TREATS,C0037278
C5201088,TREATS,C0038160
C0033228,TREATS,C0038941
C0002501,TREATS,C0042029
C0002501,TREATS,C0085394
C0002501,TREATS,C0149778
C0002501,TREATS,C0014547
C0002502,DISRUPTS,C0162580
